pref_id,uid,pref_key,pref_value,version,note
P-D04-01869,u0687,answer_style,就是 短句回复……,v0,用户纠正
P-D04-01870,u0583,meeting_minutes_format,[ASR]  **bullet 列表** <!-- cached -->,v3,管理员导入旧偏好
P-D04-01871,u0608,privacy_policy,[ASR] 敏感信息只用于本轮工具调用 #todo,v4,重复记录
P-D04-01872,u0064,emoji_policy,稍等 <p>默认允许</p> #todo,v2,用户明确表达
P-D04-01873,u0063,meeting_minutes_format,嗯  bullet 列表 <!-- cached -->,v0,重复记录
P-D04-01874,u0129,meeting_minutes_format,那个 <p>bullet 列表</p> ～,v3,管理员导入旧偏好
P-D04-01875,u0688,privacy_policy,稍等 敏感信息只用于本轮工具调用（口述）,v0,重复记录
P-D04-01876,u0519,output_style,我想想  先结论后步骤 ENDEND,v1,仅本次例外
P-D04-01877,,meeting_minutes_format,稍等  三段式：背景、决定、待办（口述）,v1,重复记录
P-D04-01878,u0687,output_style,稍等 只给步骤 [draft],v1,仅本次例外
P-D04-01879,u0683,answer_style,稍等 短句回复……,v4,管理员导入旧偏好
P-D04-01880,u0746,privacy_policy,help: 不保存测试手机号 #todo,v0,管理员导入旧偏好
P-D04-01881,u0420,answer_style, 详细解释每一步原因！！！,v4,管理员导入旧偏好
P-D04-01882,u0317,answer_style, 先给结论，再给步骤 @@@,v1,用户明确表达
P-D04-01883,u0138,meeting_minutes_format,就是 不超过200字 ENDEND,v2,用户纠正
P-D04-01884,u0715,answer_style,其实 短句回复（口述）,v4,仅本次例外
P-D04-01885,u0575,emoji_policy,其实 ```纯文本``` 😅,v0,仅本次例外
P-D04-01886,u0674,privacy_policy,啊 不保存测试手机号 @@@,v0,仅本次例外
P-D04-01887,u0347,search_scope,其实 麒麟系统/驱动！！！,v1,仅本次例外
P-D04-01888,u0744,output_style," 简洁、少废话

<!--done-->",v2,用户纠正
P-D04-01889,u0014,emoji_policy,麻烦 禁用 😅,v0,用户纠正
P-D04-01890,u0226,emoji_policy,嗯 ```禁用```！！！,v0,用户明确表达
P-D04-01891,u0018,search_scope,嗯 <p>麒麟系統系统/驱动</p> [draft],v3,仅本次例外
P-D04-01892,u0313,search_scope,我想想 其麟系统/驱动 @@@,v2,管理员导入旧偏好
P-D04-01893,u0265,privacy_policy,然后然后 敏感信息只用于本轮工具调用 <!-- cached -->,v3,仅本次例外
P-D04-01894,u0200,answer_style,"我想想 先给结论，再给步骤

<!--done--> ENDEND",v1,仅本次例外
P-D04-01895,u0764,emoji_policy,[ASR] 默认允许（口述）,v1,重复记录
P-D04-01896,u0324,privacy_policy,然后然后 敏感信息只用于本轮工具调用 <!-- cached -->,v4,用户明确表达
P-D04-01897,u0350,emoji_policy,稍等 默认允许 @@@,v4,用户明确表达
P-D04-01898,u0365,privacy_policy,其实  【不保存测试手机号】 ENDEND,v4,重复记录
P-D04-01899,u0719,emoji_policy, 允许少量 emoji,v3,重复记录
P-D04-01900,u0789,meeting_minutes_format,　```三段式：背景、决定、待办``` ENDEND,v2,仅本次例外
P-D04-01901,u0174,answer_style,嗯 短句回复！！！,v0,用户明确表达
P-D04-01902,u0296,emoji_policy,就是　允许少量 emoji @@@,v0,用户纠正
P-D04-01903,u0243,privacy_policy,其实 敏感信息只用于本轮工具调用 <!-- cached -->,v2,管理员导入旧偏好
P-D04-01904,u0585,search_scope,就是　仅本地知只库 <!-- cached -->,v0,用户纠正
P-D04-01905,u0348,answer_style,麻烦 <<<< 先给结论，再给步骤 >>>> <!-- cached -->,v3,用户纠正
P-D04-01906,u0311,meeting_minutes_format,[ASR] 三段式：背景、决定、待办 😅,v2,用户纠正
P-D04-01907,u0728,privacy_policy,呃 不保存测试手机号,v3,仅本次例外
P-D04-01908,u0698,meeting_minutes_format,稍等 ```bullet 列表``` <!-- cached -->,v1,用户纠正
P-D04-01909,u0793,privacy_policy,就是 不保存测试手机号 @@@,v2,用户明确表达
P-D04-01910,u0193,meeting_minutes_format,稍等 bullet 列表,v3,管理员导入旧偏好
P-D04-01911,u0499,answer_style,就是 详细解释每一步原因 ～,v2,管理员导入旧偏好
P-D04-01912,u0589,output_style,就是 只给步骤 [draft],v4,用户纠正
P-D04-01913,u0186,meeting_minutes_format,啊 不超过200字（口述）,v3,仅本次例外
P-D04-01914,u0211,meeting_minutes_format,help: 三段式：背景、决定、待办……,v0,用户明确表达
P-D04-01915,u0014,meeting_minutes_format,麻烦  【bullet 列表】 <!-- cached -->,v0,用户纠正
P-D04-01916,u0731,search_scope,那个 仅本地知只库 ENDEND,v0,仅本次例外
P-D04-01917,u0268,emoji_policy,稍等 禁用……,v0,仅本次例外
P-D04-01918,u0405,output_style,嗯　先结论后步骤……,v4,管理员导入旧偏好
P-D04-01919,u0634,output_style,其实 只给步骤 [draft],v3,用户纠正
P-D04-01920,u0010,answer_style,就是 祥细解释每一步原因 [draft],v0,管理员导入旧偏好
P-D04-01921,u0284,emoji_policy,help: 禁用 @@@,v2,用户明确表达
P-D04-01922,u0775,output_style,就是 ```只给步骤```……,v0,用户明确表达
P-D04-01923,u0196,meeting_minutes_format, 不超过200字 <!-- cached -->,v2,用户明确表达
P-D04-01924,u0592,emoji_policy,help: 纯文本！！！,v4,管理员导入旧偏好
P-D04-01925,u0066,meeting_minutes_format,就是  不超过200字……,v4,用户纠正
P-D04-01926,u0519,privacy_policy,那个 敏感信息只用于本轮工具调用（口述）,v0,用户纠正
P-D04-01927,u0259,search_scope,啊 仅本地知只库（口述）,v4,用户明确表达
P-D04-01928,u0205,privacy_policy,啊　不保存测试手机号 [draft],v0,用户明确表达
P-D04-01929,u0621,search_scope,其实  仅本地知识库……,v3,重复记录
P-D04-01930,u0557,emoji_policy,那个 允许少量 emoji <!-- cached -->,v0,用户明确表达
P-D04-01931,u0426,meeting_minutes_format, 【三段式：背景、决定、待办】 😅,v3,用户明确表达
P-D04-01932,u0486,search_scope,啊 办公软件/模板！！！,v4,用户明确表达
P-D04-01933,u0480,meeting_minutes_format,那个 **bullet 列表** <!-- cached -->,v0,仅本次例外
P-D04-01934,u0110,output_style,那个 详细、带数据表格 #todo,v1,重复记录
P-D04-01935,u0433,meeting_minutes_format,其实 三段式：背景、决定、待办,v0,用户明确表达
P-D04-01936,u0181,emoji_policy,其实 允许少量 emoji（口述）,v2,用户明确表达
P-D04-01937,u0565,emoji_policy,然后然后 禁用！！！,v0,管理员导入旧偏好
P-D04-01938,u0148,meeting_minutes_format,稍等　不超过200字 😅,v4,管理员导入旧偏好
P-D04-01939,u0006,answer_style, 短句回复 ～,v4,管理员导入旧偏好
P-D04-01940,u0563,meeting_minutes_format,其实 bullet  列表！！！,v2,重复记录
P-D04-01941,u0129,answer_style,麻烦 详细解释每一步原因！！！,v3,管理员导入旧偏好
P-D04-01942,u0193,emoji_policy,稍等 ```默认允许``` ～,v3,管理员导入旧偏好
P-D04-01943,u0522,answer_style,稍等 详细解释每一步原因……,v1,仅本次例外
P-D04-01944,u0013,answer_style,help: 祥细解释每一步原因 <!-- cached -->,v0,管理员导入旧偏好
P-D04-01945,u0334,privacy_policy,麻烦 敏感信息只用于本轮工具调用 [draft],v1,仅本次例外
P-D04-01946,u0384,emoji_policy,其实  禁用！！！,v1,用户纠正
P-D04-01947,u0423,emoji_policy,help:  纯文本 [draft],v3,仅本次例外
P-D04-01948,u0443,output_style,啊 只给步骤 😅,v2,用户明确表达
P-D04-01949,u0371,meeting_minutes_format,那个 不超过200字……,v2,仅本次例外
P-D04-01950,u0561,emoji_policy,啊 默认允许 @@@,v1,用户纠正
P-D04-01951,u0147,meeting_minutes_format,啊 不超过200字 ENDEND,v2,用户明确表达
P-D04-01952,u0404,search_scope,嗯 麒麟系统/驱动！！！,v0,重复记录
P-D04-01953,u0086,emoji_policy,嗯 禁用 #todo,v2,用户明确表达
P-D04-01954,u0777,meeting_minutes_format,啊 bullet 列表（口述）,v3,重复记录
P-D04-01955,u0394,privacy_policy,"呃 不保存测试手机号
stdout: OK @@@",v1,管理员导入旧偏好
P-D04-01956,u0586,meeting_minutes_format,help: 三段式：背景、决定、待办 😅,v4,仅本次例外
P-D04-01957,u0225,answer_style,"[ASR] 短句回复
cache=false ～",v0,重复记录
P-D04-01958,u0715,output_style,啊 简洁、少废话 ～,v4,用户明确表达
P-D04-01959,u0274,privacy_policy,我想想  敏感信息只用于本轮工具调用！！！,v3,管理员导入旧偏好
P-D04-01960,u0062,answer_style,那个 短句回复 ENDEND,v0,用户纠正
P-D04-01961,u0424,search_scope,help: 麒麟系統系统/驱动 #todo,v1,仅本次例外
P-D04-01962,u0255,search_scope,稍等 仅本地知识库 😅,v4,用户明确表达
P-D04-01963,u0603,output_style,然后然后 只给步骤,v0,仅本次例外
P-D04-01964,u0800,emoji_policy,我想想 默认允许 <!-- cached -->,v0,管理员导入旧偏好
P-D04-01965,u0556,meeting_minutes_format,呃  三段式：背景、决定、待办（口述）,v2,用户明确表达
P-D04-01966,u0197,answer_style,稍等 先给结论，再给步骤 #todo,v0,重复记录
P-D04-01967,u0366,meeting_minutes_format, 三段式：背景、决定、待办（口述）,v1,用户纠正
P-D04-01968,u0423,search_scope,稍等 <<<< 麒麟系統系统/驱动 >>>>！！！,v4,管理员导入旧偏好
P-D04-01969,u0529,search_scope,啊　仅本地知识库 ～,v2,管理员导入旧偏好
P-D04-01970,u0613,emoji_policy,  允许少量 emoji,v0,用户纠正
P-D04-01971,u0639,emoji_policy,help: 禁用（口述）,v4,仅本次例外
P-D04-01972,u0161,privacy_policy,  敏感信息只用于本轮工具调用 😅,v0,重复记录
P-D04-01973,u0674,privacy_policy,然后然后　敏感信息只用于本轮工具调用（口述）,v4,用户纠正
P-D04-01974,u0723,answer_style,啊 祥细解释每一步原因 <!-- cached -->,v0,用户纠正
P-D04-01975,u0462,output_style,稍等  先结论后步骤 ～,v4,用户明确表达
P-D04-01976,u0762,search_scope, 仅本地知只库,v2,重复记录
P-D04-01977,u0668,emoji_policy,麻烦　允许少量 emoji,v2,仅本次例外
P-D04-01978,u0757,meeting_minutes_format,"麻烦 三段式：背景、决定、待办
stdout: OK",v3,用户纠正
P-D04-01979,u0445,emoji_policy,[ASR] 禁用 <!-- cached -->,v4,管理员导入旧偏好
P-D04-01980,u0319,output_style,就是  简洁、少废话 ～,v0,管理员导入旧偏好
P-D04-01981,u0240,emoji_policy,麻烦 禁用,v3,用户纠正
P-D04-01982,u0791,privacy_policy,help: 不保存测试手机号 [draft],v2,仅本次例外
P-D04-01983,u0140,answer_style,然后然后  祥细解释每一步原因！！！,v1,用户明确表达
P-D04-01984,u0733,meeting_minutes_format,就是 bullet 列表 [draft],v0,管理员导入旧偏好
P-D04-01985,u0753,meeting_minutes_format,那个 不超过200字！！！,v4,用户纠正
P-D04-01986,u0196,output_style,呃 <<<< 详细、带数据表格 >>>> ～,v0,重复记录
P-D04-01987,u0383,search_scope, 仅本地知识库……,v4,管理员导入旧偏好
P-D04-01988,u0437,search_scope,help: 麒麟系統系统/驱动（口述）,v3,管理员导入旧偏好
P-D04-01989,u0394,privacy_policy,啊 ```敏感信息只用于本轮工具调用``` [draft],v2,仅本次例外
P-D04-01990,u0764,emoji_policy,我想想 默认允许 😅,v1,仅本次例外
P-D04-01991,u0728,output_style,稍等 只给步骤 @@@,v1,仅本次例外
P-D04-01992,u0515,output_style,就是 只给步骤 @@@,v0,重复记录
P-D04-01993,u0521,meeting_minutes_format,那个 三段式：背景、决定、待办……,v3,重复记录
P-D04-01994,u0596,privacy_policy,呃　敏感信息只用于本轮工具调用 <!-- cached -->,v4,管理员导入旧偏好
P-D04-01995,u0495,privacy_policy,啊  <p>不保存测试手机号</p>！！！,v3,仅本次例外
P-D04-01996,u0730,meeting_minutes_format,呃 bullet 列表（口述）,v2,仅本次例外
P-D04-01997,u0662,emoji_policy,稍等 纯文本 @@@,v0,重复记录
P-D04-01998,u0565,output_style,[ASR] 祥细、带数据表格……,v2,重复记录
P-D04-01999,u0764,output_style,"稍等 简洁、少废话
stdout: OK <!-- cached -->",v1,仅本次例外
P-D04-02000,u0314,output_style,然后然后 只给步骤 ～,v1,用户明确表达
P-D04-02001,u0205,answer_style,然后然后  短句回复 <!-- cached -->,v1,管理员导入旧偏好
P-D04-02002,,output_style,啊 简洁、少废话 😅,v0,管理员导入旧偏好
P-D04-02003,u0249,privacy_policy,那个 敏感信息只用于本轮工具调用,v2,仅本次例外
P-D04-02004,u0006,answer_style,就是 短句回复 <!-- cached -->,v1,用户纠正
P-D04-02005,u0142,search_scope,麻烦 办公软件/模板 ENDEND,v1,用户明确表达
P-D04-02006,u0568,emoji_policy,其实 允许少量 emoji 电话 13688889999！！！,v1,仅本次例外
P-D04-02007,u0321,meeting_minutes_format,其实　<p>三段式：背景、决定、待办</p>,v0,用户明确表达
P-D04-02008,u0728,privacy_policy,[ASR] 敏感信息只用于本轮工具调用 [draft],v3,用户明确表达
P-D04-02009,u0525,meeting_minutes_format,呃 三段式：背景、决定、待办！！！,v0,重复记录
P-D04-02010,u0559,emoji_policy,稍等 禁用（口述）,v3,仅本次例外
P-D04-02011,u0574,answer_style,那个 先给结论，再给步骤 ENDEND,v0,仅本次例外
P-D04-02012,u0502,output_style, 先结论后步骤（口述）,v3,用户纠正
P-D04-02013,u0523,meeting_minutes_format,[ASR] 三段式：背景、决定、待办 ENDEND,v1,用户纠正
P-D04-02014,u0677,answer_style,呃 先给结论，再给步骤 电话 13688889999……,v0,用户纠正
P-D04-02015,u0138,search_scope,我想想 仅本地知识库 😅,v4,管理员导入旧偏好
P-D04-02016,,answer_style,那个　<<<< 先给结论，再给步骤 >>>> ～,v1,用户明确表达
P-D04-02017,u0510,meeting_minutes_format,help: bullet 列表（口述）,v0,用户纠正
P-D04-02018,u0419,search_scope,我想想 麒麟系统/驱动 😅,v3,仅本次例外
P-D04-02019,u0059,search_scope,呃 麒麟系统/驱动 <!-- cached -->,v1,重复记录
P-D04-02020,u0037,answer_style,[ASR] 祥细解释每一步原因,v3,重复记录
P-D04-02021,u0224,privacy_policy,就是 <<<< 敏感信息只用于本轮工具调用 >>>> #todo,v4,仅本次例外
P-D04-02022,u0165,output_style,help: 详细、带数据表格 <!-- cached -->,v2,用户明确表达
P-D04-02023,u0393,emoji_policy,我想想 允许少量 emoji ～,v2,重复记录
P-D04-02024,u0503,search_scope,[ASR]  仅本地知识库 <!-- cached -->,v2,重复记录
P-D04-02025,u0354,emoji_policy,啊　禁用 <!-- cached -->,v4,用户明确表达
P-D04-02026,u0538,emoji_policy,就是 默认允许 #todo,v3,用户明确表达
P-D04-02027,u0275,output_style,稍等 【祥细、带数据表格】！！！,v3,用户纠正
P-D04-02028,u0139,emoji_policy,麻烦 默认允许 😅,v1,重复记录
P-D04-02029,u0317,output_style,嗯 只给步骤（口述）,v3,用户明确表达
P-D04-02030,u0312,meeting_minutes_format,呃 三段式：背景、决定、待办……,v3,管理员导入旧偏好
P-D04-02031,u0293,privacy_policy,"help: 敏感信息只用于本轮工具调用
stdout: OK @@@",v4,仅本次例外
P-D04-02032,u0464,meeting_minutes_format,[ASR] 三段式：背景、决定、待办,v3,用户纠正
P-D04-02033,u0552,output_style,然后然后 详细、带数据表格 ENDEND,v1,管理员导入旧偏好
P-D04-02034,u0729,privacy_policy,[ASR]　不保存测试手机号……,v4,用户明确表达
P-D04-02035,u0419,emoji_policy,啊 默认允许 @@@,v1,仅本次例外
P-D04-02036,u0265,search_scope,就是 其麟系统/驱动,v3,重复记录
P-D04-02037,u0202,answer_style,麻烦 先给结论，再给步骤 [draft],v4,管理员导入旧偏好
P-D04-02038,u0782,output_style,然后然后 先结论后步骤 #todo,v4,管理员导入旧偏好
P-D04-02039,u0053,output_style,"那个 详细、带数据表格
cache=false（口述）",v4,管理员导入旧偏好
P-D04-02040,u0196,meeting_minutes_format,稍等 不超过200字 [draft],v4,仅本次例外
P-D04-02041,u0205,output_style,嗯 简洁、少废话 😅,v2,重复记录
P-D04-02042,u0333,search_scope,[ASR]  办公软件/模板,v3,仅本次例外
P-D04-02043,u0175,search_scope,呃 麒麟系统/驱动 邮箱 user207@example.com 😅,v4,仅本次例外
P-D04-02044,u0623,answer_style,麻烦　短句回复（口述）,v0,管理员导入旧偏好
P-D04-02045,u0755,privacy_policy,help: 不保存测试手机号！！！,v1,用户明确表达
P-D04-02046,,privacy_policy,就是 敏感信息只用于本轮工具调用 #todo,v0,重复记录
P-D04-02047,u0581,emoji_policy,啊 默认允许,v0,仅本次例外
P-D04-02048,u0462,meeting_minutes_format,啊 三段式：背景、决定、待办（口述）,v2,重复记录
P-D04-02049,u0421,search_scope,稍等 <p>仅本地知只库</p>（口述）,v2,重复记录
P-D04-02050,u0343,answer_style,help: 先给结论，再给步骤 😅,v4,用户明确表达
P-D04-02051,u0396,search_scope,help: 办公软件/模板,v2,仅本次例外
P-D04-02052,u0220,answer_style, 短句回复 [draft],v3,用户明确表达
P-D04-02053,u0355,answer_style,然后然后 短句回复！！！,v0,用户纠正
P-D04-02054,u0643,search_scope,就是  办公软件/模板 <!-- cached -->,v4,管理员导入旧偏好
P-D04-02055,u0668,answer_style,那个 详细解释每一步原因 ENDEND,v1,管理员导入旧偏好
P-D04-02056,u0731,emoji_policy,[ASR] 默认允许,v3,用户纠正
P-D04-02057,u0396,answer_style,嗯 先给结论，再给步骤 ENDEND,v3,用户明确表达
P-D04-02058,u0700,search_scope, 麒麟系统/驱动,v3,仅本次例外
P-D04-02059,u0543,output_style,我想想 **先结论后步骤**（口述）,v3,管理员导入旧偏好
P-D04-02060,u0241,search_scope,我想想  仅本地知识库 <!-- cached -->,v0,仅本次例外
P-D04-02061,u0477,output_style,然后然后 先结论后步骤！！！,v3,用户明确表达
P-D04-02062,u0682,answer_style,  短句回复 @@@,v4,仅本次例外
P-D04-02063,u0422,meeting_minutes_format,就是 三段式：背景、决定、待办（口述）,v1,用户明确表达
P-D04-02064,u0219,answer_style, 短句回复（口述）,v0,重复记录
P-D04-02065,u0616,answer_style,我想想 短句回复（口述）,v3,管理员导入旧偏好
P-D04-02066,u0030,answer_style,然后然后 短句回复 @@@,v4,用户纠正
P-D04-02067,u0559,answer_style,啊 详细解释每一步原因！！！,v3,用户纠正
P-D04-02068,u0277,privacy_policy,其实 敏感信息只用于本轮工具调用！！！,v4,仅本次例外
P-D04-02069,u0739,emoji_policy,麻烦 默认允许 ENDEND,v1,仅本次例外
P-D04-02070,u0064,answer_style,麻烦 详细解释每一步原因 ～,v3,重复记录
P-D04-02071,u0714,meeting_minutes_format,麻烦 三段式：背景、决定、待办 😅,v4,用户明确表达
P-D04-02072,u0157,meeting_minutes_format,那个 bullet 列表 @@@,v2,仅本次例外
P-D04-02073,u0633,meeting_minutes_format,就是 bullet 列表！！！,v4,管理员导入旧偏好
P-D04-02074,u0441,output_style,就是 简洁、少废话,v0,管理员导入旧偏好
P-D04-02075,u0466,output_style,呃 先结论后步骤 #todo,v0,用户纠正
P-D04-02076,u0243,search_scope,我想想 仅本地知识库,v2,用户明确表达
P-D04-02077,u0199,meeting_minutes_format, 三段式：背景、决定、待办,v4,管理员导入旧偏好
P-D04-02078,u0036,search_scope,呃  办公软件/模板 邮箱 user301@example.com ENDEND,v1,用户纠正
P-D04-02079,u0539,meeting_minutes_format,"然后然后 **三段式：背景、决定、待办**
cache=false <!-- cached -->",v4,管理员导入旧偏好
P-D04-02080,u0313,emoji_policy,那个 允许少量 emoji [draft],v2,管理员导入旧偏好
P-D04-02081,u0008,meeting_minutes_format, 不超过200字,v3,用户纠正
P-D04-02082,u0497,meeting_minutes_format,麻烦 <p>不超过200字</p> ～,v2,用户纠正
P-D04-02083,u0125,output_style,麻烦 <<<< 简洁、少废话 >>>> ENDEND,v2,管理员导入旧偏好
P-D04-02084,u0246,answer_style,呃　先给结论，再给步骤 [draft],v3,仅本次例外
P-D04-02085,u0720,emoji_policy,我想想　纯文本,v3,重复记录
P-D04-02086,u0156,emoji_policy,稍等 默认允许 😅,v0,用户明确表达
P-D04-02087,u0307,emoji_policy,然后然后 允许少量　emoji [draft],v2,用户明确表达
P-D04-02088,u0076,emoji_policy, 纯文本,v3,用户纠正
P-D04-02089,u0736,search_scope,嗯 <<<< 仅本地知只库 >>>>（口述）,v4,重复记录
P-D04-02090,u0567,search_scope,[ASR]　仅本地知识库……,v2,用户纠正
P-D04-02091,u0394,emoji_policy, 【禁用】（口述）,v0,管理员导入旧偏好
P-D04-02092,u0222,search_scope,稍等 办公软件/模板 ENDEND,v2,用户明确表达
P-D04-02093,u0054,answer_style,那个 <p>祥细解释每一步原因</p> 😅,v3,用户明确表达
P-D04-02094,u0347,meeting_minutes_format,那个 不超过200字！！！,v3,管理员导入旧偏好
P-D04-02095,u0301,search_scope,呃 仅本地知识库 ENDEND,v2,管理员导入旧偏好
P-D04-02096,u0437,answer_style,那个  **先给结论，再给步骤** 😅,v2,重复记录
P-D04-02097,u0012,emoji_policy,help: 默认允许（口述）,v2,管理员导入旧偏好
P-D04-02098,u0678,meeting_minutes_format,稍等  ```不超过200字``` [draft],v0,仅本次例外
P-D04-02099,u0052,meeting_minutes_format,我想想 bullet 列表 😅,v3,重复记录
P-D04-02100,u0650,privacy_policy,然后然后 敏感信息只用于本轮工具调用 @@@,v4,重复记录
P-D04-02101,u0283,output_style,那个  详细、带数据表格,v1,用户明确表达
P-D04-02102,u0646,search_scope,其实 办公软件/模板 [draft],v4,用户明确表达
P-D04-02103,u0006,search_scope,[ASR] 【仅本地知只库】 ～,v4,用户明确表达
P-D04-02104,u0446,search_scope,"我想想 办公软件/模板
stdout: OK！！！",v3,用户纠正
P-D04-02105,u0619,search_scope,"就是  办公软件/模板

<!--done-->（口述）",v0,管理员导入旧偏好
P-D04-02106,u0553,search_scope,"[ASR] 麒麟系统/驱动

<!--done--> ENDEND",v0,仅本次例外
P-D04-02107,u0338,privacy_policy,其实 ```不保存测试手机号``` ～,v1,重复记录
P-D04-02108,u0200,privacy_policy,稍等 敏感信息只用于本轮工具调用,v0,用户纠正
P-D04-02109,u0141,output_style,就是 只给步骤 <!-- cached -->,v4,用户纠正
P-D04-02110,u0567,emoji_policy,"我想想　禁用
cache=false #todo",v1,用户纠正
P-D04-02111,u0408,answer_style,然后然后 详细解释每一步原因……,v3,仅本次例外
P-D04-02112,u0459,privacy_policy,"然后然后 不保存测试手机号
cache=false",v1,仅本次例外
P-D04-02113,u0260,output_style,就是 简洁、少废话 ～,v4,用户纠正
P-D04-02114,u0466,meeting_minutes_format,呃 bullet 列表 [draft],v0,仅本次例外
P-D04-02115,u0442,search_scope,啊 麒麟系统/驱动 [draft],v1,重复记录
P-D04-02116,u0298,emoji_policy,"就是 默认允许
stdout: OK",v4,用户纠正
P-D04-02117,u0355,emoji_policy,稍等 允许少量  emoji [draft],v0,仅本次例外
P-D04-02118,u0440,meeting_minutes_format,其实 三段式：背景、决定、待办 #todo,v0,仅本次例外
P-D04-02119,u0031,meeting_minutes_format, bullet  列表！！！,v1,仅本次例外
P-D04-02120,u0703,answer_style,稍等　<<<< 短句回复 >>>>……,v3,用户纠正
P-D04-02121,u0765,privacy_policy,啊 敏感信息只用于本轮工具调用 @@@,v2,仅本次例外
P-D04-02122,u0421,emoji_policy,help: 允许少量 emoji [draft],v2,管理员导入旧偏好
P-D04-02123,u0690,privacy_policy,"那个 不保存测试手机号
stdout: OK <!-- cached -->",v3,用户明确表达
P-D04-02124,u0044,meeting_minutes_format,稍等 **不超过200字**（口述）,v4,用户明确表达
P-D04-02125,u0377,privacy_policy,然后然后 敏感信息只用于本轮工具调用 [draft],v3,用户明确表达
P-D04-02126,u0007,output_style,"麻烦 简洁、少废话
cache=false ENDEND",v4,仅本次例外
P-D04-02127,u0268,privacy_policy,help: 敏感信息只用于本轮工具调用 电话 13900001111 😅,v1,管理员导入旧偏好
P-D04-02128,u0575,output_style,[ASR] 只给步骤（口述）,v1,用户纠正
P-D04-02129,u0633,emoji_policy,啊  允许少量 emoji ENDEND,v0,用户明确表达
P-D04-02130,u0717,meeting_minutes_format,稍等 bullet 列表 [draft],v4,管理员导入旧偏好
P-D04-02131,u0205,output_style, <p>简洁、少废话</p>！！！,v0,仅本次例外
P-D04-02132,u0716,output_style,稍等 简洁、少废话（口述）,v3,重复记录
P-D04-02133,u0025,search_scope,然后然后 奇麟系统/驱动 😅,v4,用户明确表达
P-D04-02134,u0569,answer_style, 先给结论，再给步骤 [draft],v0,仅本次例外
P-D04-02135,u0614,emoji_policy,"然后然后　纯文本
cache=false ～",v4,管理员导入旧偏好
P-D04-02136,u0450,emoji_policy,其实　禁用 @@@,v2,仅本次例外
P-D04-02137,u0158,meeting_minutes_format, 不超过200字 @@@,v3,管理员导入旧偏好
P-D04-02138,u0738,meeting_minutes_format,那个 bullet 列表 😅,v4,仅本次例外
P-D04-02139,u0047,output_style,就是 先结论后步骤 ～,v2,用户纠正
P-D04-02140,u0506,search_scope,[ASR] 仅本地知识库 [draft],v2,仅本次例外
P-D04-02141,u0548,search_scope,呃 办公软件/模板……,v4,仅本次例外
P-D04-02142,u0079,meeting_minutes_format,啊 bullet 列表,v4,管理员导入旧偏好
P-D04-02143,u0500,output_style,啊  先结论后步骤 😅,v0,管理员导入旧偏好
P-D04-02144,u0048,privacy_policy,嗯  敏感信息只用于本轮工具调用 <!-- cached -->,v3,管理员导入旧偏好
P-D04-02145,u0451,output_style,"那个 只给步骤

<!--done-->……",v3,用户明确表达
P-D04-02146,u0468,privacy_policy,我想想 不保存测试手机号 😅,v1,重复记录
P-D04-02147,u0097,output_style,呃 祥细、带数据表格 ～,v2,管理员导入旧偏好
P-D04-02148,u0484,output_style,就是  只给步骤,v4,仅本次例外
P-D04-02149,u0548,privacy_policy,"我想想  【敏感信息只用于本轮工具调用】
cache=false（口述）",v1,用户明确表达
P-D04-02150,u0738,emoji_policy,"我想想　允许少量 emoji
cache=false ENDEND",v1,用户纠正
P-D04-02151,u0700,answer_style,就是 <p>详细解释每一步原因</p> @@@,v4,仅本次例外
P-D04-02152,u0521,meeting_minutes_format,啊 bullet 列表,v4,重复记录
P-D04-02153,u0299,answer_style,help: 先给结论，再给步骤 ～,v0,用户明确表达
P-D04-02154,u0444,privacy_policy,就是 敏感信息只用于本轮工具调用,v0,重复记录
P-D04-02155,u0246,privacy_policy,我想想 不保存测试手机号 #todo,v1,用户纠正
P-D04-02156,u0495,privacy_policy,我想想  敏感信息只用于本轮工具调用 <!-- cached -->,v0,重复记录
P-D04-02157,u0338,answer_style,我想想 祥细解释每一步原因……,v3,用户明确表达
P-D04-02158,u0311,output_style," 祥细、带数据表格

<!--done--> #todo",v3,用户明确表达
P-D04-02159,u0104,meeting_minutes_format,然后然后 不超过200字 #todo,v2,用户纠正
P-D04-02160,u0278,privacy_policy,help:　```不保存测试手机号```,v4,重复记录
P-D04-02161,u0359,search_scope,呃 麒麟系统/驱动！！！,v0,管理员导入旧偏好
P-D04-02162,u0263,privacy_policy,呃 不保存测试手机号……,v0,用户明确表达
P-D04-02163,u0438,emoji_policy,[ASR] 纯文本 ～,v4,仅本次例外
P-D04-02164,u0490,answer_style,麻烦 详细解释每一步原因 ENDEND,v1,管理员导入旧偏好
P-D04-02165,u0402,search_scope,[ASR] 仅本地知识库……,v0,管理员导入旧偏好
P-D04-02166,u0734,privacy_policy,那个 不保存测试手机号 @@@,v3,仅本次例外
P-D04-02167,u0037,emoji_policy,麻烦 默认允许 ～,v4,用户明确表达
P-D04-02168,u0130,emoji_policy,嗯 默认允许！！！,v1,用户纠正
P-D04-02169,u0666,emoji_policy,[ASR] 纯文本 😅,v2,用户纠正
P-D04-02170,u0079,privacy_policy,help: 敏感信息只用于本轮工具调用 <!-- cached -->,v4,管理员导入旧偏好
P-D04-02171,u0790,search_scope, 办公软件/模板 ～,v3,重复记录
